,index,exposed,active_mean,recovered_mean,deceased_mean,confirmed_mean,hospitalized_mean,active_min,active_max,hospitalized_min,hospitalized_max,recovered_min,recovered_max,deceased_min,deceased_max,confirmed_min,confirmed_max,R_big,F,H,icu_mean,icu_min,icu_max
26,6/1/20,10.4195812656,547.9963850432,2110.5,234.5,2892.9963850432,545,488.27833477659465,607.7144353098054,485.6084815819831,604.391518418017,1880.5077071170188,2340.492292882981,208.94530079077987,260.05469920922013,2577.7313426843934,3208.2614274020066,2890.2911811303,2345,545,10.9,9.71216963163966,12.08783036836034
27,6/2/20,8.7811689947,512.5288444856,2143.8,238.20000000000002,2894.5288444856,510,456.67587878462484,568.3818101865751,454.42261579231445,565.5773842076856,1910.1788308540465,2377.4211691459536,212.2420923171163,264.1579076828838,2579.0968019557877,3209.9608870154125,2892.6739587589,2382,510,10.200000000000001,9.08845231584629,11.311547684153712
28,6/3/20,7.400130708,480.1375646662,2174.4,241.60000000000002,2896.1375646662,478,427.81444720738455,532.4606821250154,425.9098242131888,530.0901757868112,1937.4441878015855,2411.3558121984147,215.2715764223984,267.9284235776017,2580.530211431368,3211.744917901032,2894.6792457991,2416,478,9.56,8.518196484263777,10.601803515736224
29,6/4/20,6.2373519953,449.7956787613,2203.2000000000003,244.8,2897.7956787613,448,400.7790763035089,498.8122812190911,399.1790821077586,496.8209178922414,1963.1057002227985,2443.294299777202,218.12285558031093,271.47714441968907,2582.0076321066185,3213.583725415982,2896.3816966374998,2448,448,8.96,7.983581642155172,9.936418357844829
30,6/5/20,5.2568747759,420.5121663699,2230.2000000000003,247.8,2898.5121663699,419,374.686742380986,466.337590358814,373.33936473917595,464.66063526082405,1987.1633681176859,2473.2366318823147,220.79592979085396,274.80407020914606,2582.6460402895254,3214.378292450275,2897.8118360456006,2478,419,8.38,7.46678729478352,9.293212705216481
31,6/6/20,4.4299738444,394.2791179849,2255.4,250.60000000000002,2900.2791179849,393,351.31244734702904,437.24578862277093,350.17272158113644,435.82727841886356,2009.617191486247,2501.182808513753,223.29079905402747,277.9092009459726,2584.2204378873034,3216.3377980824966,2899.0111143234,2506,393,7.86,7.003454431622728,8.716545568377272
32,6/7/20,3.7337217351,369.076548933,2278.8,253.20000000000002,2901.076548933,368,328.85633488967454,409.2967629763255,327.89710315994455,408.10289684005545,2030.4671703284828,2527.132829671518,225.6074633698314,280.7925366301686,2584.9309685879884,3217.222129278012,2900.0280843568,2532,368,7.36,6.557942063198891,8.16205793680111
33,6/8/20,3.1469401102999996,343.905227818,2301.3,255.70000000000002,2900.905227818,343,306.4280651170733,381.38239051892674,305.62148473875266,380.37851526124734,2050.5152269075556,2552.0847730924447,227.8350252119506,283.5649747880494,2584.7783172365794,3217.032138399421,2900.8858387138,2557,343,6.86,6.112429694775053,7.6075703052249475
34,6/9/20,2.6520304478,321.76468633,2322.0,258.0,2901.76468633,321,286.70029496406306,356.829077695937,286.01894052810377,355.98105947189623,2068.959438960302,2575.040561039698,229.88438210670023,286.11561789329977,2585.5441160310656,3217.9852566289346,2901.6048190884003,2580,321,6.42,5.720378810562075,7.119621189437924
35,6/10/20,2.235075434,301.6449042859,2340.9,260.1,2902.6449042859,301,268.7730714627863,334.5167371090137,268.1984457911503,333.8015542088497,2085.7998064867234,2596.000193513277,231.75553405408039,288.44446594591966,2586.3284120035896,3218.96139656821,2902.2121095311004,2601,301,6.0200000000000005,5.363968915823006,6.676031084176995
