,index,exposed,active_mean,recovered_mean,deceased_mean,confirmed_mean,hospitalized_mean,active_min,active_max,hospitalized_min,hospitalized_max,recovered_min,recovered_max,deceased_min,deceased_max,confirmed_min,confirmed_max,R_big,F,H,icu_mean,icu_min,icu_max
25,5/31/20,2073.57506153,10332.2452656307,12110.4,1345.6000000000001,23788.2452656307,8283,8527.703476274703,12136.787054986697,6836.3619017973115,9729.638098202688,9995.300878368485,14225.499121631514,1110.5889864853873,1580.611013514613,19633.593341128577,27942.897190132822,21739.986197957,13456,8283,165.66,136.72723803594624,194.59276196405375
26,6/1/20,2010.6101995956,10178.375581693599,12617.1,1401.9,24197.3755816936,8190,8400.707358309088,11956.04380507811,6759.604488195097,9620.395511804903,10413.504980220556,14820.695019779445,1157.056108913395,1646.7438910866051,19971.26844744304,28423.48271594416,22209.649200719403,14019,8190,163.8,135.19208976390195,192.40791023609808
27,6/2/20,1949.8513367629998,10018.9606922819,13117.5,1457.5,24593.9606922819,8090,8269.13451313785,11768.786871425951,6677.069634859381,9502.930365140619,10826.509386312477,15408.490613687523,1202.945487368053,1712.054512631947,20298.589386818378,28889.331997745423,22665.410310549298,14575,8090,161.8,133.54139269718763,190.0586073028124
28,6/3/20,1891.6507364056,9852.462980444,13612.5,1512.5,24977.462980443997,7982,8131.715870865115,11573.210090022883,6587.931993256809,9376.068006743191,11235.056910324267,15989.943089675733,1248.3396567026964,1776.6603432973036,20615.112437892076,29339.81352299592,23107.9740410559,15125,7982,159.64000000000001,131.7586398651362,187.52136013486384
29,6/4/20,1835.6653297321,9683.1692497496,14100.300000000001,1566.7,25350.1692497496,7870,7991.989538529932,11374.34896096927,6495.492957520807,9244.507042479194,11637.661924895889,16562.938075104114,1293.0735472106542,1840.326452789346,20922.725010636474,29777.613488862728,23537.5551978266,15667,7870,157.4,129.90985915041614,184.89014084958387
30,6/5/20,1781.3117824096,9509.6544069114,14581.800000000001,1620.2,25711.654406911402,7752,7848.779317477727,11170.529496345074,6398.101830584663,9105.898169415337,12035.067243707359,17128.532756292643,1337.229693745262,1903.170306254738,21221.076254930347,30202.232558892458,23954.1872062614,16202,7752,155.04,127.96203661169325,182.11796338830675
31,6/6/20,1728.1923797566,9333.2773556183,15056.1,1672.9,26062.277355618302,7629,7703.206776875107,10963.347934361494,6296.583960981733,8961.416039018268,12426.530053078655,17685.669946921345,1380.7255614531841,1965.074438546816,21510.46239140695,30614.092319829655,24358.018618178,16729,7629,152.58,125.93167921963466,179.22832078036535
32,6/7/20,1676.0927819134,9155.1835328693,15522.300000000001,1724.7,26402.183532869298,7502,7556.21730146925,10754.149764269348,6191.764697245374,8812.235302754625,12811.307539329762,18233.29246067024,1423.4786154810847,2025.9213845189154,21791.003456280094,31013.3636094585,24749.311992601703,17247,7502,150.04,123.83529394490748,176.2447060550925
33,6/8/20,1624.9820238418,8975.304908973,15981.300000000001,1775.7,26732.304908972998,7371,7407.754743054135,10542.855074891864,6083.6440393755865,8658.355960624413,13190.142516140697,18772.457483859307,1465.5713906822996,2085.8286093177007,22063.46864987713,31401.141168068865,25128.4438957655,17757,7371,147.42000000000002,121.67288078751174,173.16711921248827
34,6/9/20,1575.0125153254999,8794.3599875477,16432.2,1825.8000000000002,27052.3599875477,7237,7258.412117537338,10330.30785755806,5973.047335905728,8500.952664094271,13562.292169831437,19302.107830168563,1506.9213522034931,2144.6786477965074,22327.62563957227,31777.094335523132,25495.9049011103,18258,7237,144.74,119.46094671811457,170.01905328188545
35,6/10/20,1526.5200409697,8613.8538055215,16875.0,1875.0,27363.8538055215,7102,7109.431604940115,10118.276006102884,5861.625283902512,8342.374716097487,13927.756500401985,19822.243499598015,1547.528500044665,2202.4714999553353,22584.716605386766,32142.991005656233,25852.299589284597,18750,7102,142.04,117.23250567805023,166.84749432194974
36,6/11/20,1480.0237602013,8433.077933132201,17308.8,1923.2,27665.0779331322,6966,6960.228503797247,9905.927362467155,5749.377883365939,8182.622116634061,14285.792694172318,20331.807305827682,1587.31029935248,2259.08970064752,22833.331497322044,32496.824368942358,26198.346548145102,19232,6966,139.32,114.98755766731878,163.6524423326812
37,6/12/20,1436.0675506922,8251.2977156982,17734.5,1970.5,27956.2977156982,6829,6810.196467944749,9692.39896345165,5636.305134296009,8021.694865703991,14637.14356482246,20831.856435177542,1626.3492849802733,2314.6507150197267,23073.68931774748,32838.90611364892,26534.7699841139,19705,6829,136.58,112.7261026859202,160.43389731407984
38,6/13/20,1393.8837198726999,8070.3295591608,18152.100000000002,2016.9,28239.3295591608,6692,6660.834665362258,9479.824452959341,5523.232385226079,7860.767614773921,14981.809112352408,21322.390887647594,1664.6454569280452,2369.154543071955,23307.28923464271,33171.36988367889,26861.386006124496,20169,6692,133.84,110.46464770452158,157.21535229547843
39,6/14/20,1352.7861134334,7889.8966454477995,18561.600000000002,2062.4,28513.8966454478,6554,6511.914624659876,9267.878666235723,5409.334287622792,7698.665712377208,15319.789336762164,21803.410663237843,1702.1988151957958,2422.6011848042044,23533.902776617833,33493.890514277766,27178.055085621698,20624,6554,131.08,108.18668575245584,153.97331424754418
40,6/15/20,1312.4298764911,7710.3217125913,18962.100000000002,2106.9,28779.3217125913,6415,6363.702717199054,9056.940707983546,5294.610841486147,7535.389158513853,15650.341424371703,22273.8585756283,1738.9268249301892,2474.873175069811,23752.970966500943,33805.672458681656,27484.861872486203,21069,6415,128.3,105.89221682972295,150.70778317027708
41,6/16/20,1272.6956937805,7533.6636262491,19354.5,2150.5,29038.6636262491,6277,6217.898224730838,8849.429027767363,5180.712743882859,7373.287256117141,15974.20818886105,22734.79181113895,1774.912020984561,2526.087979015439,23967.01843457645,34110.30881792175,27782.0362702105,21505,6277,125.54,103.6142548776572,147.4657451223428
42,6/17/20,1233.6897896544,7357.7173797041,19737.9,2193.1,29288.7173797041,6138,6072.681248195226,8642.753511212974,5065.989297746215,7210.010702253785,16290.646816550183,23185.15318344982,1810.0718685055758,2576.128131494424,24173.399933250985,34404.034826157214,28069.953435898497,21931,6138,122.76,101.31978595492431,144.2002140450757
43,6/18/20,1195.7439280837,7185.0140938646,20113.2,2234.8,29533.0140938646,6001,5930.140844521633,8439.887343207567,4952.916548676285,7049.083451323715,16600.400121119124,23625.999878880877,1844.4889023465694,2625.111097653431,24375.029867987323,34690.99831974188,28349.1337802655,22348,6001,120.02,99.0583309735257,140.9816690264743
44,6/19/20,1159.4154126573,7012.8210172644,20480.4,2275.6,29768.8210172644,5864,5788.021541295402,8237.620493233399,4839.843799606355,6888.156200393645,16903.46810256787,24057.331897432134,1878.163122507541,2673.0368774924586,24569.65276637081,34967.98926815799,28620.242967638304,22756,5864,117.28,96.7968759921271,137.7631240078729
45,6/20/20,1124.9375873694,6842.7901320709,20838.600000000002,2315.4,29996.7901320709,5729,5647.686799575527,8037.893464566272,4728.421747603139,6729.578252396861,17199.107947216406,24478.0920527836,1911.0119941351559,2719.7880058648443,24757.806740927084,35235.77352321471,28883.716239074,23154,5729,114.58,94.56843495206277,134.59156504793722
46,6/21/20,1091.3984193094,6675.927603631701,21188.7,2354.3,30218.927603631702,5596,5509.967056455968,7841.888150807433,4618.650392666637,6573.349607333363,17488.06246874474,24889.33753125526,1943.1180520827493,2765.481947917251,24941.14757728346,35496.707629979945,29139.1972941168,23543,5596,111.92,92.37300785333275,131.46699214666725
