,index,exposed,active_mean,recovered_mean,deceased_mean,confirmed_mean,hospitalized_mean,active_min,active_max,hospitalized_min,hospitalized_max,recovered_min,recovered_max,deceased_min,deceased_max,confirmed_min,confirmed_max,R_big,F,H,icu_mean,icu_min,icu_max
16,5/22/20,1307.2841164111,6326.950541193,4373.1,485.90000000000003,11185.950541193,4988,5704.482952181512,6949.418130204489,4497.263062232843,5478.736937767157,3942.8590812851744,4803.340918714826,438.0954534761305,533.7045465238696,10085.437486942816,12286.463595443185,9847.1105748566,4859,4988,99.76,89.94526124465688,109.57473875534313
17,5/23/20,1249.2532490324002,6243.3059274549,4678.2,519.8000000000001,11441.3059274549,4965,5629.067588965975,6857.544265943824,4476.525882916212,5453.474117083788,4217.9422730027445,5138.457726997255,468.66025255586055,570.9397474441396,10315.67011452458,12566.941740385219,10163.3054483543,5198,4965,99.3,89.53051765832424,109.06948234167575
18,5/24/20,1193.4408854276,6150.869592857,4981.5,553.5,11685.869592857,4930,5545.7254652299425,6756.013720484057,4444.969305695252,5415.030694304748,4491.402555034665,5471.597444965335,499.044728337185,607.955271662815,10536.172748601794,12835.566437112206,10465.0362891503,5535,4930,98.60000000000001,88.89938611390505,108.30061388609496
19,5/25/20,1139.9238616355,6049.2689920937,5283.0,587.0,11919.268992093701,4883,5454.1206879818565,6644.417296205544,4402.593330569963,5363.406669430037,4763.239927380937,5802.760072619063,529.2488808201041,644.7511191798959,10746.609496182899,13091.928488004503,10753.0916583817,5870,4883,97.66,88.05186661139925,107.26813338860075
20,5/26/20,1088.9376536227,5939.9378451548,5581.8,620.2,12141.9378451548,4826,5355.54592280947,6524.32976750013,4351.201190524399,5300.798809475601,5032.642935198734,6130.957064801266,559.182548355415,681.2174516445851,10947.371406363618,13336.504283945982,11028.3535383966,6202,4826,96.52,87.02402381048798,106.01597618951202
21,5/27/20,1040.4413297072,5824.6792631383,5877.0,653.0,12354.6792631383,4761,5251.626884415696,6397.731641860903,4292.596118542616,5229.403881457384,5298.800123645233,6455.199876354767,588.7555692939147,717.2444307060853,11139.182577354844,13570.175948921755,11291.4561058492,6530,4761,95.22,85.85192237085232,104.58807762914768
22,5/28/20,994.0958495013,5704.6973182455,6167.7,685.3000000000001,12557.6973182455,4689,5143.4491841548215,6265.945452336179,4227.67973111664,5150.32026888336,5560.900037877608,6774.4999621223915,617.8777819864009,752.7222180135992,11322.22700401883,13793.16763247217,11542.759455620999,6853,4689,93.78,84.55359462233281,103.00640537766719
23,5/29/20,949.7094144567,5581.0159054923,6453.900000000001,717.1,12752.015905492299,4611,5031.935982659284,6130.095828325316,4157.3536447385,5064.6463552615,5818.9426778958605,7088.857322104141,646.5491864328733,787.6508135671268,11497.427846988016,14006.603963996582,11782.711384407701,7171,4611,92.22,83.14707289477002,101.29292710522998
24,5/30/20,907.1554029660001,5453.5830996060995,6735.6,748.4000000000001,12937.5830996061,4527,4917.0404632469545,5990.1257359652445,4081.617859408196,4972.382140591803,6072.928043699989,7398.271956300012,674.769782633332,822.0302173666681,11664.738289580275,14210.427909631924,12011.7880010704,7484,4527,90.54,81.63235718816392,99.44764281183609
25,5/31/20,866.3723703630001,5324.2711550262,7011.900000000001,779.1,13115.2711550262,4439,4800.4506813975795,5848.091628654821,4002.275608109782,4875.724391890218,6322.0446804471685,7701.755319552833,702.4494089385743,855.7505910614258,11824.94477078332,14405.597539269078,12230.493726636898,7791,4439,88.78,80.04551216219564,97.51448783780437
26,6/1/20,827.3640489228,5192.8765059037,7282.8,809.2,13284.8765059037,4347,4681.983098784575,5703.769913022824,3919.326890843258,4774.673109156742,6566.2925881374,7999.3074118626,729.5880653486,888.8119346514001,11977.863752270576,14591.889259536823,12439.3612943003,8092,4347,86.94,78.38653781686516,95.49346218313484
27,6/2/20,790.1993478612,5059.1197661014,7548.3,838.7,13446.119766101401,4251,4561.3858162589995,5556.853715943801,3832.771707608624,4669.228292391375,6805.671766770684,8290.928233229317,756.1857518634095,921.2142481365906,12123.243334893094,14768.996197309709,12638.9517494206,8387,4251,85.02,76.65543415217248,93.38456584782752
28,6/3/20,754.9607120075,4924.7117622407,7808.400000000001,867.6,13600.7117622407,4153,4440.201343317705,5409.2221811636955,3744.4132913899357,4561.586708610064,7040.182216347021,8576.61778365298,782.2424684830022,952.9575315169978,12262.626028147728,14938.797496333673,12829.8161108682,8676,4153,83.06,74.88826582779872,91.23173417220129
29,6/4/20,721.4540314008,4790.7313149612,8062.2,895.8000000000001,13748.7313149612,4054,4319.402362441296,5262.060267481104,3655.1532586792196,4452.84674132078,7269.012482023582,8855.387517976416,807.668053558176,983.9319464418242,12396.082898023054,15101.379731899346,13012.261772962,8958,4054,81.08,73.1030651735844,89.0569348264156
