,index,exposed,active_mean,recovered_mean,deceased_mean,confirmed_mean,hospitalized_mean,active_min,active_max,hospitalized_min,hospitalized_max,recovered_min,recovered_max,deceased_min,deceased_max,confirmed_min,confirmed_max,R_big,F,H,icu_mean,icu_min,icu_max
0,5/6/20,185.7302617996,670.4120806794001,371.7,41.300000000000004,1083.4120806794,249,657.1840970467573,683.6400643120428,244.08695022143675,253.91304977856322,364.3659413546507,379.0340586453492,40.4851045949612,42.11489540503881,1062.0351429963691,1104.7890183624309,662.4011323377999,413,249,4.98,4.881739004428735,5.078260995571265
1,5/7/20,177.5203404236,691.1188302088,386.1,42.900000000000006,1120.1188302087999,314,677.4822791416584,704.7553812759414,307.80442718687203,320.1955728131279,378.48181317468567,393.7181868253143,42.0535347971873,43.74646520281271,1098.0176271135313,1142.2200333040682,743.0418078335,429,314,6.28,6.156088543737441,6.403911456262559
2,5/8/20,168.28313442700002,704.1726477177999,405.0,45.0,1154.1726477178,365,690.278530163823,718.0667652717767,357.79813988282893,372.201860117171,397.00889493848143,412.9911050615185,44.11209943760905,45.887900562390946,1131.3995245399135,1176.945770895686,815.5113823726,450,365,7.3,7.155962797656579,7.44403720234342
3,5/9/20,158.4305774877,712.5122042585,426.6,47.400000000000006,1186.5122042584999,406,698.4535378835769,726.5708706334229,397.98916381487277,414.0108361851272,418.1827026685338,435.0172973314662,46.464744740948206,48.3352552590518,1163.1009852930588,1209.9234232239407,880.807368561,474,406,8.120000000000001,7.959783276297456,8.280216723702544
4,5/10/20,148.2857806174,716.254044197,450.90000000000003,50.1,1217.254044197,438,702.1215471157265,730.3865412782734,429.35776785939476,446.6422321406052,442.00323636484273,459.79676363515733,49.111470707204745,51.08852929279525,1193.236254187774,1241.271834206226,939.7904837455001,501,438,8.76,8.587155357187894,8.932844642812103
5,5/11/20,138.2456219298,716.4135518304,477.0,53.0,1246.4135518304001,463,702.2779074842954,730.5491961765047,453.86448976917757,472.1355102308224,467.5882540386559,486.411745961344,51.95425044873955,54.04574955126045,1221.8204119716909,1271.0066916891092,993.3635029549,530,463,9.26,9.077289795383551,9.442710204616448
6,5/12/20,128.65501859379998,712.1186614661,504.90000000000003,56.1,1273.1186614661,481,698.067760132659,726.1695627995408,471.5093295442212,490.4906704557788,494.9377556899736,514.8622443100264,54.993083965552614,57.20691603444738,1247.9985997881854,1298.2387231440148,1042.3361249639,561,481,9.620000000000001,9.430186590884425,9.809813409115577
7,5/13/20,119.4753248742,705.1749547172001,533.7,59.300000000000004,1298.1749547172,494,691.2610605199242,719.0888489144759,484.2528249373082,503.7471750626917,523.1694993300433,544.2305006699567,58.12994437000482,60.47005562999518,1272.5605042199722,1323.7894052144277,1087.0663460760002,593,494,9.88,9.685056498746166,10.074943501253834
8,5/14/20,110.7218234315,694.3170795512,563.4,62.6,1320.3170795512,501,680.6174234309522,708.0167356714477,491.1147070720474,510.88529292795255,552.2834849588653,574.5165150411347,61.364831662096144,63.83516833790385,1294.2657400519138,1346.3684190504864,1127.9382769298002,626,501,10.02,9.822294141440947,10.21770585855905
9,5/15/20,102.4412372325,682.2430189963,594.0,66.0,1342.2430189963,505,668.7815976573196,695.7044403352802,495.0357825776127,514.9642174223873,582.2797125764395,605.7202874235604,64.6977458418266,67.30225415817338,1315.7590560755857,1368.726981917014,1165.3440471394,660,505,10.1,9.900715651552254,10.299284348447745
10,5/16/20,94.7029492235,667.6288716642,624.6,69.4,1361.6288716642,505,654.4558038726649,680.801939455735,495.0357825776127,514.9642174223873,612.2759401940136,636.9240598059863,68.03066002155707,70.76933997844293,1334.7624040882356,1388.4953392401642,1199.6745894572002,694,505,10.1,9.900715651552254,10.299284348447745
11,5/17/20,87.51003418139999,652.2798579697001,655.2,72.8,1380.2798579697,503,639.4096434646426,665.1500724747575,493.07524482483007,512.9247551751699,642.2721678115878,668.1278321884122,71.36357420128752,74.23642579871246,1353.0453854775178,1407.514330461882,1231.2243569597,728,503,10.06,9.861504896496601,10.258495103503398
12,5/18/20,80.8065977055,635.1204208153999,685.8000000000001,76.2,1397.1204208154,498,622.5887812858895,647.6520603449103,488.1739004428735,507.82609955712644,672.268395429162,699.3316045708381,74.696488381018,77.703511618982,1369.5536650960694,1424.6871765347303,1260.1952571433,762,498,9.96,9.76347800885747,10.15652199114253
13,5/19/20,74.557746309,617.05150876,715.5,79.5,1412.0515087600002,491,604.8763891677291,629.2266283522708,481.31201830813427,500.6879816918657,701.3823810579839,729.6176189420161,77.93137567310932,81.06862432689067,1384.1901458988225,1439.9128716211776,1286.7930249374,795,491,9.82,9.626240366162687,10.013759633837314
14,5/20/20,68.74485692,598.9570112464,745.2,82.80000000000001,1426.9570112464,483,587.1389164212071,610.7751060715929,473.4698672970038,492.5301327029961,730.4963666868059,759.9036333131941,81.16626296520066,84.43373703479935,1398.8015460732136,1455.1124764195863,1311.2246045651998,828,483,9.66,9.469397345940076,9.850602654059923
15,5/21/20,63.3655768815,579.703758601,774.0,86.0,1439.7037586010001,473,568.2655520836228,591.1419651183771,463.6671785330907,482.33282146690925,758.7281103268757,789.2718896731243,84.30312336965285,87.69687663034713,1411.2967857801514,1468.1107314218486,1333.6981495445998,860,473,9.46,9.273343570661815,9.646656429338186
16,5/22/20,58.419377197399996,560.1657138386,802.8000000000001,89.2,1452.1657138386,462,549.1130148975018,571.2184127796982,452.88422089278623,471.1157791072137,786.9598539669455,818.6401460330545,87.43998377410506,90.96001622589495,1423.5128526385522,1480.8185750386474,1354.408055656,892,462,9.24,9.057684417855725,9.422315582144273
17,5/23/20,53.856035017299995,540.3138941497,830.7,92.30000000000001,1463.3138941497,450,529.6528939167408,550.9748943826592,441.1209943760905,458.87900562390945,814.3093556182631,847.0906443817369,90.47881729091813,94.12118270908188,1434.441066825922,1492.1867214734777,1373.4759778978,923,450,9.0,8.82241988752181,9.17758011247819
18,5/24/20,49.638102241300004,521.1094747749,857.7,95.30000000000001,1474.1094747749,438,510.8273993144581,531.3915502353419,429.35776785939476,446.6422321406052,840.7766152808285,874.6233847191714,93.41962392009206,97.18037607990794,1445.0236385153787,1503.1953110344214,1391.0190657599,953,438,8.76,8.587155357187894,8.932844642812103
19,5/25/20,45.736478126499996,501.5056724009,883.8000000000001,98.2,1483.5056724009,425,491.61040198829977,511.4009428135002,416.6142724663077,433.38572753369226,866.3616329546418,901.2383670453582,96.26240366162686,100.13759633837313,1454.2344386045684,1512.7769061972315,1407.1538709162,982,425,8.5,8.332285449326154,8.667714550673844
20,5/26/20,42.1284733106,481.450820224,909.0,101.0,1491.450820224,411,471.9512545786561,490.9503858693438,402.89050819682933,419.1094918031706,891.0644086397028,926.935591360297,99.00715651552254,102.99284348447746,1462.0228197338813,1520.8788207141183,1421.9945977548,1010,411,8.22,8.057810163936587,8.382189836063413
21,5/27/20,38.7978098122,462.8883679499,933.3000000000001,103.7,1499.8883679499,398,453.75506034485676,472.02167555494316,390.14701280374226,405.8529871962577,914.8849423360117,951.7150576639883,101.65388248177908,105.74611751822091,1470.2938851626475,1529.4828507371521,1435.6531033776,1037,398,7.96,7.802940256074845,8.117059743925154
22,5/28/20,35.734621030999996,443.7568817939,957.6,106.4,1507.7568817939,384,435.0010599070187,452.5127036807812,376.4232485342639,391.57675146573604,938.7054760323206,976.4945239676794,104.30060844803563,108.49939155196438,1478.0071443873749,1537.506619200425,1448.2388976002999,1064,384,7.68,7.5284649706852775,7.831535029314721
23,5/29/20,32.9224842038,424.011613069,981.0,109.0,1514.011613069,369,415.64538752001647,432.3778386179835,361.7192153883942,376.2807846116057,961.6437677398773,1000.3562322601226,106.84930752665304,111.15069247334695,1484.1384627865468,1543.884763351453,1459.8459330618,1090,369,7.38,7.234384307767884,7.525615692232115
24,5/30/20,30.332009717800002,405.6398816445,1003.5,111.5,1520.6398816445,355,397.6361509991589,413.6436122898411,347.9954511189158,362.00454888108413,983.6998174586818,1023.3001825413181,109.29997971763132,113.70002028236867,1490.635948175472,1550.6438151135278,1470.5388243727,1115,355,7.1000000000000005,6.9599090223783175,7.240090977621683
25,5/31/20,27.9434373323,387.6193158843,1025.1000000000001,113.9,1526.6193158843,341,379.9711512494719,395.26748051912807,334.27168684943746,347.7283131505625,1004.8736251887343,1045.3263748112659,111.65262502097046,116.14737497902954,1496.4974014591764,1556.7412303094234,1480.3822812402,1139,341,6.82,6.68543373698875,6.95456626301125
26,6/1/20,25.7394226192,369.92629832570003,1045.8,116.2,1531.9262983257,327,362.6272368073313,377.2253598440687,320.5479225799591,333.4520774200409,1025.1651909300342,1066.4348090699655,113.90724343667048,118.49275656332951,1501.699671174036,1562.1529254773636,1489.4392162878,1162,327,6.54,6.410958451599182,6.669041548400817
27,6/2/20,23.705010672399997,352.5360056148,1065.6000000000001,118.4,1536.5360056148,313,345.58007411150135,359.49193711809863,306.8241583104807,319.17584168951925,1044.5745146825825,1086.6254853174178,116.06383496473137,120.73616503526863,1506.2184237588149,1566.8535874707848,1497.7707240977,1184,313,6.26,6.136483166209614,6.3835168337903845
28,6/3/20,21.8276361086,336.4224085066,1084.5,120.5,1541.4224085066,300,329.7844163796238,343.06040063357614,294.0806629173937,305.9193370826063,1063.1015964463782,1105.8984035536218,118.12239960515312,122.87760039484687,1511.0084124311552,1571.836404582045,1505.4360812112002,1205,300,6.0,5.8816132583478735,6.118386741652126
29,6/4/20,20.0971230667,320.5582718646,1102.5,122.5,1545.5582718646,287,314.2332969786522,326.8832467505477,281.3371675243066,292.66283247569334,1080.7464362214216,1124.2535637785782,120.08293735793575,124.91706264206424,1515.0626705580098,1576.0538731711902,1512.492746128,1225,287,5.74,5.626743350486132,5.853256649513868
30,6/5/20,18.5056852081,304.9151546616,1119.6000000000001,124.4,1548.9151546616,274,298.8988360548098,310.93147326839016,268.59367213121953,279.4063278687804,1097.5090340077134,1141.690965992287,121.94544822307924,126.85455177692076,1518.3533182856022,1579.4769910375976,1518.9963593071002,1244,274,5.48,5.371873442624391,5.588126557375609
31,6/6/20,17.0462843834,290.4661516553,1135.8,126.2,1552.4661516553,262,284.73492811284945,296.19737519775055,256.8304456145238,267.16955438547615,1113.3893898052524,1158.2106101947475,123.70993220058361,128.6900677994164,1521.8342501186855,1583.0980531919145,1524.9990531928001,1262,262,5.24,5.136608912290476,5.343391087709524
