,index,exposed,active_mean,recovered_mean,deceased_mean,confirmed_mean,hospitalized_mean,active_min,active_max,hospitalized_min,hospitalized_max,recovered_min,recovered_max,deceased_min,deceased_max,confirmed_min,confirmed_max,R_big,F,H,icu_mean,icu_min,icu_max
10,5/16/20,22.4979701377,128.5585174671,65.7,7.300000000000001,201.5585174671,70,120.48495565997646,136.6320792742235,65.60395267747796,74.39604732252204,61.57399558443289,69.82600441556711,6.841555064936989,7.758444935063014,188.90050630934635,214.21652862485365,143.59171622370002,73,70,1.4000000000000001,1.3120790535495594,1.4879209464504408
11,5/17/20,21.839851338000003,129.07860496310002,69.3,7.7,206.07860496310002,73,120.97238130962981,137.18482861657026,68.41555064936988,77.58444935063012,64.94791315070319,73.65208684929682,7.216434794522577,8.183565205477425,193.13672925485557,219.0204806713445,150.50295717760002,77,73,1.46,1.3683110129873977,1.5516889870126025
12,5/18/20,21.1514807563,129.7619210013,72.9,8.1,210.7619210013,76,121.61278463868457,137.91105736391546,71.22714862126179,80.77285137873821,68.3218307169735,77.47816928302653,7.5913145241081645,8.608685475891836,197.52592987976624,223.9979121228338,157.1213261137,81,76,1.52,1.4245429724252359,1.6154570275747644
13,5/19/20,20.4495275737,128.5829794721,77.4,8.6,214.5829794721,77,120.50788143452527,136.65807750967474,72.16434794522577,81.83565205477424,72.53922767481136,82.26077232518865,8.05991418609015,9.14008581390985,201.10702329542679,228.05893564877323,163.4662418304,86,77,1.54,1.4432869589045154,1.6367130410954849
14,5/20/20,19.7529465705,127.5136388623,81.9,9.1,218.5136388623,78,119.5056961379335,135.5215815866665,73.10154726918974,82.89845273081028,76.75662463264923,87.04337536735079,8.528513848072135,9.671486151927864,204.79083461865488,232.23644310594517,169.5579375515,91,78,1.56,1.4620309453837947,1.6579690546162056
15,5/21/20,19.0685212332,126.5410386415,86.4,9.600000000000001,222.5410386415,79,118.59417586851252,134.48790141448748,74.0387465931537,83.9612534068463,80.9740215904871,91.82597840951293,8.997113510054122,10.20288648994588,208.56531096905374,236.51676631394628,175.40979765160003,96,79,1.58,1.4807749318630743,1.679225068136926
16,5/22/20,18.3939291265,125.6638147882,90.9,10.100000000000001,226.6638147882,80,117.7720422662347,133.55558731016532,74.97594591711768,85.02405408288233,85.19141854832496,96.60858145167505,9.465713172036109,10.734286827963896,212.42917398659577,240.89845558980426,181.02994142909998,101,80,1.6,1.4995189183423536,1.7004810816576468
17,5/23/20,17.7296361435,123.8772976416,95.4,10.600000000000001,229.8772976416,80,116.09771960419113,131.65687567900886,74.97594591711768,85.02405408288233,89.40881550616284,101.39118449383719,9.934312834018094,11.26568716598191,215.44084794437205,244.31374733882797,186.42762749550002,106,80,1.6,1.4995189183423536,1.7004810816576468
18,5/24/20,17.0778469983,122.17480375299999,99.9,11.100000000000001,233.174803753,80,114.50214348274241,129.84746402325757,74.97594591711768,85.02405408288233,93.6262124640007,106.17378753599931,10.402912496000079,11.797087503999926,218.5312684427432,247.81833906325681,191.61272003490004,111,80,1.6,1.4995189183423536,1.7004810816576468
19,5/25/20,16.442505225799998,120.5476358855,104.4,11.600000000000001,236.5476358855,80,112.97716285734553,128.11810891365448,74.97594591711768,85.02405408288233,97.84360942183858,110.95639057816145,10.871512157982064,12.328487842017939,221.69228443716617,251.40298733383386,196.59568880369997,116,80,1.6,1.4995189183423536,1.7004810816576468
20,5/26/20,15.8292931824,118.9850830144,108.9,12.100000000000001,239.9850830144,80,111.51273936289265,126.45742666590738,74.97594591711768,85.02405408288233,102.06100637967644,115.73899362032358,11.34011181996405,12.859888180035954,224.91385756253314,255.0563084662669,201.3876091307,121,80,1.6,1.4995189183423536,1.7004810816576468
21,5/27/20,15.2404195206,116.4808762719,113.4,12.600000000000001,242.4808762719,79,109.16579849675563,123.79595404704439,74.0387465931537,83.9612534068463,106.27840333751432,120.5215966624857,11.808711481946036,13.391288518053969,227.25291331621597,257.70883922758406,205.9974233993,126,79,1.58,1.4807749318630743,1.679225068136926
22,5/28/20,14.6717710601,115.0367565899,117.9,13.100000000000001,246.0367565899,79,107.81237050706216,122.26114267273785,74.0387465931537,83.9612534068463,110.49580029535218,125.30419970464784,12.27731114392802,13.922688856071984,230.58548194634236,261.48803123345766,210.4303563901,131,79,1.58,1.4807749318630743,1.679225068136926
23,5/29/20,14.121556831,112.6517236383,122.4,13.600000000000001,248.65172363829998,78,105.57711923719084,119.72632803940915,73.10154726918974,82.89845273081028,114.71319725319006,130.08680274680998,12.745910805910007,14.454089194089997,233.0362272962909,264.2672199803091,214.6925557957,136,78,1.56,1.4620309453837947,1.6579690546162056
24,5/30/20,13.588703801300001,110.32399355769999,126.9,14.100000000000001,251.3239935577,77,103.39557217928193,117.25241493611807,72.16434794522577,81.83565205477424,118.93059421102792,134.8694057889721,13.214510467891992,14.985489532108012,235.54067685820183,267.1073102571982,218.7903137584,141,77,1.54,1.4432869589045154,1.6367130410954849
25,5/31/20,13.0728566444,108.0509992463,131.4,14.600000000000001,254.0509992463,76,101.2653234472639,114.83667504533611,71.22714862126179,80.77285137873821,123.14799116886579,139.65200883113422,13.683110129873977,15.516889870126027,238.09642474600366,270.0055737465964,222.7300667509,146,76,1.52,1.4245429724252359,1.6154570275747644
26,6/1/20,12.574377738599999,105.8293903602,135.9,15.100000000000001,256.8293903602,75,99.18323310109862,112.47554761930138,70.28994929729782,79.71005070270219,127.36538812670366,144.43461187329638,14.151709791855962,16.048290208144042,240.70033101965828,272.9584497007418,226.5183955761,151,75,1.5,1.4057989859459565,1.5942010140540437
27,6/2/20,12.0943471676,103.6550333136,140.4,15.600000000000001,259.65503331360003,74,97.14542714696881,110.1646394802312,69.35274997333386,78.64725002666616,131.58278508454154,149.2172149154585,14.62030945383795,16.579690546162055,243.34852168534832,275.9615449418518,230.16202536650002,156,74,1.48,1.387054999466677,1.572945000533323
28,6/3/20,11.6345458994,100.5230318534,144.9,16.1,261.52303185339997,72,94.2101174958152,106.83594621098482,67.47835132540591,76.5216486745941,135.8001820423794,153.99981795762062,15.088909115819934,17.111090884180072,245.0992086540145,277.94685505278545,233.6678173162,161,72,1.44,1.349567026508118,1.5304329734918818
29,6/4/20,11.1942828491,99.4316384813,148.5,16.5,264.4316384813,72,93.18726436530432,105.67601259729568,67.47835132540591,76.5216486745941,139.1740996086497,157.82590039135033,15.46378884540552,17.53621115459448,247.82515281935954,281.0381241432405,237.0411422429,165,72,1.44,1.349567026508118,1.5304329734918818
30,6/5/20,10.7709473097,97.3816394618,152.1,16.900000000000002,266.3816394618,71,91.26600667010213,103.4972722534979,66.54115200144194,75.45884799855807,142.54801717491998,161.65198282508,15.838668574991111,17.961331425008893,249.65269242001318,283.1105865035868,240.28601837,169,71,1.42,1.3308230400288388,1.5091769599711613
31,6/6/20,10.3631810485,95.372379537,155.70000000000002,17.3,268.37237953700003,70,89.38292962691166,101.36182944708835,65.60395267747796,74.39604732252204,145.92193474119028,165.47806525880975,16.213548304576697,18.386451695423304,251.51841267267866,285.2263464013214,243.406880276,173,70,1.4000000000000001,1.3120790535495594,1.4879209464504408
32,6/7/20,9.9699083153,93.4029257943,159.3,17.7,270.4029257943,69,87.5371589106749,99.2686926779251,64.666753353514,73.333246646486,149.2958523074606,169.30414769253946,16.588428034162284,18.811571965837715,253.4214392522978,287.38441233630226,246.4081519014,177,69,1.3800000000000001,1.2933350670702801,1.4666649329297203
33,6/8/20,9.5903358422,91.472067667,162.9,18.1,272.47206766700003,68,85.72755997909901,97.21657535490101,63.72955402955003,72.27044597044998,152.66976987373087,173.13023012626914,16.963307763747878,19.23669223625213,255.36063761657778,289.5834977174223,249.29424654980002,181,68,1.36,1.2745910805910006,1.4454089194089996
34,6/9/20,9.2239528439,89.5783169339,166.5,18.5,274.5783169339,67,83.9527380722814,95.20389579551859,62.79235470558606,71.20764529441395,156.04368744000118,176.95631255999885,17.338187493333464,19.66181250666654,257.33461300561606,291.822020862184,252.0695668869,185,67,1.34,1.2558470941117212,1.4241529058882791
35,6/10/20,8.8705310175,86.7199077192,170.1,18.900000000000002,275.7199077192,65,81.27383888865218,92.16597654974781,60.91795605765812,69.0820439423419,159.41760500627146,180.78239499372856,17.713067222919054,20.086932777080953,258.40451111784273,293.0353043205574,254.738504941,189,65,1.3,1.2183591211531624,1.381640878846838
36,6/11/20,8.5301245424,84.894796493,173.70000000000002,19.3,277.894796493,64,79.5633458812985,90.22624710470151,59.98075673369414,68.01924326630586,162.79152257254177,184.60847742745827,18.08794695250464,20.512053047495364,260.4428154063449,295.3467775796551,257.3054421032,193,64,1.28,1.1996151346738828,1.3603848653261172
37,6/12/20,8.2030700805,82.1006620708,177.3,19.700000000000003,279.1006620708,62,76.9446849897482,87.25663915185181,58.1063580857662,65.89364191423381,166.16544013881207,188.43455986118798,18.46282668209023,20.937173317909778,261.57295181065047,296.62837233094956,259.7747491268,197,62,1.24,1.162127161715324,1.317872838284676
38,6/13/20,7.8899867763,80.3349056138,180.9,20.1,281.3349056138,61,75.28981923196278,85.37999199563724,57.16915876180223,64.83084123819778,169.53935770508235,192.2606422949177,18.837706411675818,21.36229358832419,263.66688334872094,299.00292787887906,262.1507861279,201,61,1.22,1.1433831752360446,1.2966168247639556
39,6/14/20,7.5904691741,77.5962797294,184.5,20.5,282.5962797294,59,72.72318090451286,82.46937855428713,55.29476011387429,62.70523988612572,172.91327527135266,196.08672472864737,19.212586141261404,21.787413858738596,264.84904231712693,300.34351714167315,264.4371933723,205,59,1.18,1.1058952022774857,1.2541047977225144
40,6/15/20,7.302324212799999,74.8858517172,188.1,20.900000000000002,283.8858517172,57,70.18296960382601,79.58873383057399,53.42036146594635,60.57963853405366,176.28719283762294,199.91280716237708,19.587465870846994,22.21253412915301,266.05762831229595,301.7140751221041,266.63645026800003,209,57,1.1400000000000001,1.068407229318927,1.2115927706810734
41,6/16/20,7.0249119625,73.202821476,190.8,21.200000000000003,285.202821476,56,68.60563479956245,77.80000815243754,52.483162141982376,59.51683785801763,178.81763101232568,202.78236898767437,19.868625668036188,22.53137433196382,267.2918914799243,303.1137514720757,268.7517283666,212,56,1.12,1.0496632428396475,1.1903367571603527
42,6/17/20,6.7577201633,71.5462818789,193.5,21.5,286.5462818789,55,67.0531270090408,76.03943674875923,51.5459628180184,58.454037181981604,181.3480691870284,205.65193081297164,20.149785465225378,22.850214534774626,268.55098166129454,304.54158209650546,270.78615375180004,215,55,1.1,1.0309192563603682,1.1690807436396322
43,6/18/20,6.5003307265,69.9152604026,196.20000000000002,21.8,287.9152604026,54,65.52453478408171,74.3059860211183,50.608763494054436,57.39123650594557,183.87850736173112,208.52149263826894,20.430945262414568,23.169054737585437,269.83398740822736,305.9965333969726,272.7427891312,218,54,1.08,1.0121752698810886,1.1478247301189115
44,6/19/20,6.2524197346,68.3087191275,198.9,22.1,289.3087191275,53,64.01888538713777,72.59855286786222,49.67156417009046,56.328435829909544,186.40894553643383,211.3910544635662,20.71210505960376,23.487894940396245,271.13993598317535,307.4775022718247,274.6246338366,221,53,1.06,0.9934312834018093,1.126568716598191
45,6/20/20,6.013757441599999,66.7255547371,201.6,22.400000000000002,290.72555473709997,52,62.53514479073106,70.91596468346894,48.73436484612649,55.26563515387352,188.93938371113654,214.26061628886347,20.99326485679295,23.806735143207053,272.4677933586605,308.9833161155394,276.434623824,224,52,1.04,0.9746872969225299,1.1053127030774703
46,6/21/20,5.7842082729,65.164598519,204.3,22.700000000000003,292.164598519,51,61.07221767839038,69.25697935960962,47.79716552216252,54.202834477837484,191.46982188583928,217.13017811416077,21.274424653982145,24.125575346017865,273.81646421821176,310.5127328197882,278.1756316736,227,51,1.02,0.9559433104432504,1.0840566895567498
